source,place,comment
GoogleMaps,Uluru-Kata Tjuta,"Staff at the admission was very kind and volunteered some weather updates for later that day, which turned out to be useful"
GoogleMaps,Uluru-Kata Tjuta,"⭐⭐⭐⭐⭐A Sacred and Majestic Natural Landmark Uluru-Kata Tjuta National Park is home to the awe-inspiring natural landmark of Uluru, a massive sandstone monolith with deep cultural and spiritual …"
GoogleMaps,Uluru-Kata Tjuta,"This whole experience gave me a new understanding and respect for a culture and way of life I knew very little about. Uluru is spectacular filled with stories and cave paintings. Kata Tjuta though, for me, was my favourite. Walking the …"
GoogleMaps,Uluru-Kata Tjuta,Been there to climb Uluru before it is closed. Lots of people so took us a while to wait. It was a bit windy. But was great that we completed the climb all the way to the …
GoogleMaps,Uluru-Kata Tjuta,"So nice how untouched these places seem, even though hundreds of visitors come every day. Loved seeing the sunrises and sunsets from different angles over Uluru and Kata Tjuta. Such a mind blowing, unique part of the world. A must on every bucket list!"
GoogleMaps,Uluru-Kata Tjuta,A must for everyone. Make it a bucket list thing for the family.
GoogleMaps,Uluru-Kata Tjuta,"Breathtaking views and a bunch of great tours can be had here. Please respect the local culture and don't climb the rock. I'd also recommend avoiding tour bus areas if you're seeing the rock at sunrise or sunset, as these areas get incredibly crowded."
GoogleMaps,Uluru-Kata Tjuta,"Great park with an engaging visitor center. Sunset from there parking lot was very crowded but also quite with it. It was only surpassed by being there for sunrise. Women sell Aboriginal artwork at sunset, and some of it was quite good. …"
GoogleMaps,Uluru-Kata Tjuta,Something all Aussies should see. The Rock is a massive thing - especially to walk around. Uluru is a magical spot and really worth the effort. Not far to drive from your Motel. Take water and good shoes AND a hat. And a camera :)
GoogleMaps,Uluru-Kata Tjuta,"Amazing!!! Uluru is a spectacular site and up there with one of the world's best natural wonders. Definitely take your camp chair, a cold beer and watch sunset from the viewing carpark. Would have liked more of an opportunity for interaction with the local aboriginal community but still had an amazing experience."
GoogleMaps,Uluru-Kata Tjuta,Once you arrive you realise how special this place is. Can't explain it but there's a real energy here.
GoogleMaps,Uluru-Kata Tjuta,Great place to visit. The heart of Australia definitely. During summer months the heat is terrible (40 °C) and if rained recently there is heaps of flies. During winter is much better visiting. You should not leave Australia without spending 3-4 days here and do a proper tour. Magical place.
GoogleMaps,Uluru-Kata Tjuta,What a great place! The national park pass is $25p/p and valid for 3 days. …
GoogleMaps,Uluru-Kata Tjuta,A must-see on any Australian bucket list trip
GoogleMaps,Uluru-Kata Tjuta,"I believe that I have never seen something so beautiful, impressive and magnificent in my whole life. To all the people who never saw Uluru just take a plane and fly here and you won't believe on what nature is capable of. Besides its look, …"
GoogleMaps,Uluru-Kata Tjuta,I was highly disappointed in this experience. Travelled for days just to walk up Ayers rock before the chance is gone forever. Only to arrive and not be able to climb it. Was told that it will open again that day. We returned 4 times only …
GoogleMaps,Uluru-Kata Tjuta,Not worth the effort. Overpriced. Everything worth seeing is behind fences. No longer allowed to climb. A five hour road trip from Alice Springs and then five hours return. You have to be keen.
GoogleMaps,Uluru-Kata Tjuta,"Amazing. Breathtaking. Spiritually uplifting. Of course you hear people whinge and whine about paying the fee to get in, but someone has to look after the park, and pick up all the bloody tissues left by the stupid, selfish, …"
GoogleMaps,Uluru-Kata Tjuta,Probably one thing you need to do but honestly 2 nights is more than enough. Rock is pretty cool at sun up and sun down but otherwise..... Kata Tjuta the same. A little more interesting hiking on KT. Also flies are awful. Need a fly net to walk around hotels. At least they don't bite.
GoogleMaps,Uluru-Kata Tjuta,Amazing. It was so much bigger and better than I expected. Spent 4 days driving there from Sydney and another 4 to drive home was well worth the trip and only spent 2 nights at the camp ground. Wish I had more time to spend there
GoogleMaps,Uluru-Kata Tjuta,"I'm not spiritual or religious, but there is something about this place that I can feel. Have been many times over the years and love it every time. I personally prefer Kara Tjuta at sunset, but you do need to see Uluru sunset for yourself. …"
GoogleMaps,Uluru-Kata Tjuta,Too commercialised now. Everything costs $$$$. Photos are only permitted in certain areas. …
GoogleMaps,Uluru-Kata Tjuta,Can't wait to go back. A gift for all Australian's and their friends
GoogleMaps,Uluru-Kata Tjuta,"Totally excellent. Don't miss it. Visit it once, yourself. (In contrast: our last time here miserable because of a famous local organised tour operator. Always wanted to be at the next station at a certain time and we only had 3 hours each to see Uluru and Kata Tjuta)."
GoogleMaps,Uluru-Kata Tjuta,"Beautiful place. We liked the Olgas more than Uluru. The walk was better there, more natural and less tourist like. The cultural centre wasn't great, wouldn't go there again. We are unlikely to visit Uluru again, buy may visit the Olgas again if passing through. Good place for photography and sight seeing."
GoogleMaps,Uluru-Kata Tjuta,It is truly an amazing part of Australia that you don't appreciate the culture and beauty until you experience it for yourself. No need to climb rock either we learnt so much and saw the entire rock on a sedgway tour around the base. Highly recommend.
GoogleMaps,Uluru-Kata Tjuta,"Uluru also known as Ayers Rock and officially gazetted as Uluru / Ayers Rock, is a large sandstone formation in the centre of Australia. Known as being the resting place for the past ancient spirits of the region. A large portion of its …"
GoogleMaps,Uluru-Kata Tjuta,A wonderful and spiritual experience that I'll never forget. I walked around the base of Uluru twice on 2 different days with another day spent at Kata Tjuta. I loved both areas and learning about the Indigenous Australian's local history …
GoogleMaps,Uluru-Kata Tjuta,Go just before spring flowers bring you might catch the waterfalls.... I'm so glad I got to see it in spring so rare
GoogleMaps,Uluru-Kata Tjuta,We went with 'See It' tours with Rick to Katarina Tjuta. What a fantastic experience. A small group of 10 of us. Rick was an excellent knowledgeable guide. Good breakfast nice people amazing scenery. Definitely would do this all again.
GoogleMaps,Uluru-Kata Tjuta,There's nothing like an Australian road trip to the outback. a truly beautiful place that anybody would be lucky to go to. Just dont be like me and spend 2.5 hours out there without any water.
GoogleMaps,Uluru-Kata Tjuta,"Amazing, well controlled area, without being obvious. 'Most' visitors to the park realize the significance of this culturally, and ecologically sensitive area and follow the correct protocol. It will be improved when climbing the Rock is prohibited."
GoogleMaps,Uluru-Kata Tjuta,It’s a. Beautiful place to visit with family and friends love the nature and views..
GoogleMaps,Uluru-Kata Tjuta,"This is one of UNESCO World National Heritage Site, in the 💓 heart or in the middle of Australia. This massive rock is very beautiful, but it's in the desert which is very hot. When I was there 2 days ago, it was 42°C and of course many …"
GoogleMaps,Uluru-Kata Tjuta,"It was so close to the Rock and yet I was able to get around to the rock pools and see incredible Indigenous ""rock art"" that could have been painted last year or 40,000 years ago !!! even on my electric scooter. …"
GoogleMaps,Uluru-Kata Tjuta,As an Ozzie I wondered why anyone would want to go and visit a ROCK?? My hubby is American and couldn't wait to see it. SO we went. He climbed and I sat and watched. I felt the spirit of God in that place in an exceptional sense of wonder. …
GoogleMaps,Uluru-Kata Tjuta,The park is where are the rock formations and the best viewing platforms are. Two notes: The park is about a 25 minute drive from the resort area . There are no free …
GoogleMaps,Uluru-Kata Tjuta,"We visited the ROCK a few years back ... in our Camper .. (Zoe 89) .. it was all pretty good ... but what made the ROCK spectacular and beyond words .. it had rained overnight, mist covering over the ROCK in the morning, great view .. …"
GoogleMaps,Uluru-Kata Tjuta,The rock is truly spectacular and a great wonder of this world. My favourite things; watching the sun come up behind Uluru from the Olgas (Kata Tjuta) and watching the sunset on Uluru. Rug up to watch those sun rises as it's cold out in the …
GoogleMaps,Uluru-Kata Tjuta,The entire park is absolutely stunning! Uluru is world renowned for its spectacular beauty. However Kata Tjuta is extremely undersold. It's another marvel of mother nature. Very dynamic and breathtaking scenes. The valley of the winds walk …
GoogleMaps,Uluru-Kata Tjuta,"An amazing place to go and enjoy nature, stayed at the resort for a couple of days and the staff was extremely friendly. Personally walking between the ""Katja Tjuta"" was nicer than walking around Uluru as you get to see more tress and different places. Amazing!"
GoogleMaps,Uluru-Kata Tjuta,Lots of stunning walks to complete. Take a tonne of water and sunscreen.
GoogleMaps,Uluru-Kata Tjuta,A breathtaking place that is a must see and lifelong memory.
GoogleMaps,Uluru-Kata Tjuta,Uniquely Australian don't miss out on the walks and the stunning scenery..
GoogleMaps,Uluru-Kata Tjuta,"This is a must for anyone visiting the Australian Centre, uluru has a lot of cultural value to the Aboriginal people and is a spectical to see. Tjuta was also a great hike with some amazing views I recommend starting this one early though to avoid the mid daytime heat."
GoogleMaps,Uluru-Kata Tjuta,"Worth the effort. If you expect everyone there to respect the cultural lessons made available to you upon arrival, you will be disappointed. That said, go to the cultural center first (as suggested by the traditional owners of the land and the park guides). It will enhance your experience to know the stories."
GoogleMaps,Uluru-Kata Tjuta,Disappointing waste of time. Expensive to get in and you can only go for a 3 day pass. They close the the walk up over nothing. …
GoogleMaps,Uluru-Kata Tjuta,It so great and peaceful to Watch the changing of colours
GoogleMaps,Uluru-Kata Tjuta,Don't forget to get a flyscreen hood and wear closed shoes/ trainers. Fabulous experience.
GoogleMaps,Uluru-Kata Tjuta,Most visits provide limited time at this site. Our coach circled the entire circumference. One side has several sacred women's sites. The other is more accessible 2 tourists. The mound itself is not regarded as sacred. It's my understanding …
GoogleMaps,Uluru-Kata Tjuta,Can't believe it's nearly 20 years since I visited. At the time my college graduation was taking place here in Ireland so I hired a cap and gown and got a fantastic photo with Uluru in the background! Still get the warm and fuzzies when I …
